"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","258","Attempt to create course with invalid created_by_user_id field","LMS service","Sun Aug 10 23:22:24 GMT 2025","passed","Sun Aug 10 23:22:24 GMT 2025","Validate entity","Courses","",""
"
        Тест удаления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","300","Delete course","LMS service","Sun Aug 10 23:22:27 GMT 2025","passed","Sun Aug 10 23:22:27 GMT 2025","Delete entity","Courses","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","16","Attempt update user with to long value in first_name field","LMS service","Sun Aug 10 23:22:53 GMT 2025","passed","Sun Aug 10 23:22:53 GMT 2025","Validate entity","Users","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","16","Attempt create exercise with empty estimated_time field","LMS service","Sun Aug 10 23:22:38 GMT 2025","passed","Sun Aug 10 23:22:38 GMT 2025","Validate entity","Exercises","",""
"Тест получения информации об упражнении.","290","Get exercise","LMS service","Sun Aug 10 23:22:29 GMT 2025","passed","Sun Aug 10 23:22:29 GMT 2025","Get entity","Exercises","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","10","Update exercise with incorrect score","LMS service","Sun Aug 10 23:22:38 GMT 2025","skipped","Sun Aug 10 23:22:38 GMT 2025","Validate entity","Exercises","",""
"Тест обновления упражнения с пустым обязательным полем.","18","Attempt update exercise with empty description field","LMS service","Sun Aug 10 23:22:43 GMT 2025","passed","Sun Aug 10 23:22:43 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения информации о пользователе с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","18","Get user with invalid id","LMS service","Sun Aug 10 23:22:48 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Validate entity","Users","",""
"
        Тест обновления информации о пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","23","Update user","LMS service","Sun Aug 10 23:22:48 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Update entity","Users","",""
"
        Тест удаления пользователя с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","258","Delete file with invalid id","LMS service","Sun Aug 10 23:22:46 GMT 2025","passed","Sun Aug 10 23:22:46 GMT 2025","Validate entity","Files","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","290","Create user","LMS service","Sun Aug 10 23:22:44 GMT 2025","passed","Sun Aug 10 23:22:44 GMT 2025","Create entity","Users","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","265","Upload file with missing request field: filename","LMS service","Sun Aug 10 23:22:41 GMT 2025","passed","Sun Aug 10 23:22:41 GMT 2025","Validate entity","Files","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","16","Attempt to create course with empty description field","LMS service","Sun Aug 10 23:22:29 GMT 2025","passed","Sun Aug 10 23:22:29 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с слишком длинным строковым полем.","17","Attempt update exercise with to long value in title field","LMS service","Sun Aug 10 23:22:31 GMT 2025","passed","Sun Aug 10 23:22:32 GMT 2025","Validate entity","Exercises","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","266","Upload file with missing request field: directory","LMS service","Sun Aug 10 23:22:42 GMT 2025","passed","Sun Aug 10 23:22:42 GMT 2025","Validate entity","Files","",""
"
        Тест проверки аутентификации пользователя.

        Args:
            function_user (UserFixture): Пользователь для аутентификации.
            authentication_client (AuthenticationClient): Клиент для работы с аутентификацией.

        Raises:
            AssertionError: Если статус ответа не 200 OK или данные ответа не соответствуют ожиданиям.
            ValidationError: Если данные ответа не соответствуют схеме LoginResponseSchema.
        ","553","Login with correct email and password","LMS service","Sun Aug 10 23:22:20 GMT 2025","passed","Sun Aug 10 23:22:21 GMT 2025","Login","Authentication","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","260","Attempt update user with to long value in last_name field","LMS service","Sun Aug 10 23:22:54 GMT 2025","passed","Sun Aug 10 23:22:54 GMT 2025","Validate entity","Users","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","11","Attempt create user with to long value in middle_name field","LMS service","Sun Aug 10 23:22:52 GMT 2025","passed","Sun Aug 10 23:22:52 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","285","Create exercise with incorrect score","LMS service","Sun Aug 10 23:22:34 GMT 2025","passed","Sun Aug 10 23:22:34 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","10","Attempt create user with empty email field","LMS service","Sun Aug 10 23:22:48 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","15","Attempt update user with to long value in middle_name field","LMS service","Sun Aug 10 23:22:54 GMT 2025","passed","Sun Aug 10 23:22:54 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с слишком длинным строковым полем.","17","Attempt create exercise with to long value in estimated_time field","LMS service","Sun Aug 10 23:22:41 GMT 2025","passed","Sun Aug 10 23:22:41 GMT 2025","Validate entity","Exercises","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","514","Create user","LMS service","Sun Aug 10 23:22:43 GMT 2025","passed","Sun Aug 10 23:22:44 GMT 2025","Create entity","Users","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","12","Attempt create user with to long value in last_name field","LMS service","Sun Aug 10 23:22:52 GMT 2025","passed","Sun Aug 10 23:22:52 GMT 2025","Validate entity","Users","",""
"
        Тест удаления пользователя.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            AssertError: Если данные ответа не соответствуют ожидаемым.
        ","572","Delete user","LMS service","Sun Aug 10 23:22:49 GMT 2025","passed","Sun Aug 10 23:22:50 GMT 2025","Delete entity","Users","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","257","Attempt to create course with invalid preview_file_id field","LMS service","Sun Aug 10 23:22:23 GMT 2025","passed","Sun Aug 10 23:22:23 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","14","Update exercise with incorrect score","LMS service","Sun Aug 10 23:22:37 GMT 2025","passed","Sun Aug 10 23:22:37 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","264","Create course with too long title","LMS service","Sun Aug 10 23:22:25 GMT 2025","passed","Sun Aug 10 23:22:25 GMT 2025","Validate entity","Courses","",""
"
        Тест получения информации о пользователе по url users/{user_id}.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","12","Get user by id","LMS service","Sun Aug 10 23:22:46 GMT 2025","passed","Sun Aug 10 23:22:46 GMT 2025","Get entity","Users","",""
"Тест обновления упражнения с пустым обязательным полем.","15","Attempt update exercise with empty title field","LMS service","Sun Aug 10 23:22:42 GMT 2025","passed","Sun Aug 10 23:22:42 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","13","Attempt create user with empty first_name field","LMS service","Sun Aug 10 23:22:48 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Validate entity","Users","",""
"Тест обновления упражнения с слишком длинным строковым полем.","18","Attempt update exercise with to long value in estimated_time field","LMS service","Sun Aug 10 23:22:33 GMT 2025","passed","Sun Aug 10 23:22:33 GMT 2025","Validate entity","Exercises","",""
"Тест удаления упражнения.","25","Delete exercise","LMS service","Sun Aug 10 23:22:31 GMT 2025","passed","Sun Aug 10 23:22:31 GMT 2025","Delete entity","Exercises","",""
"
        Тест обновления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","302","Update course","LMS service","Sun Aug 10 23:22:26 GMT 2025","passed","Sun Aug 10 23:22:26 GMT 2025","Update entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","15","Attempt create exercise with empty description field","LMS service","Sun Aug 10 23:22:36 GMT 2025","passed","Sun Aug 10 23:22:36 GMT 2025","Validate entity","Exercises","",""
"Тест для проверки получения списка упражнений.","28","Get exercises","LMS service","Sun Aug 10 23:22:33 GMT 2025","passed","Sun Aug 10 23:22:33 GMT 2025","Get entities","Exercises","",""
"Тест обновления упражнения с пустым обязательным полем.","13","Attempt update exercise with empty estimated_time field","LMS service","Sun Aug 10 23:22:30 GMT 2025","passed","Sun Aug 10 23:22:30 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","11","Attempt create user with to long value in first_name field","LMS service","Sun Aug 10 23:22:52 GMT 2025","passed","Sun Aug 10 23:22:52 GMT 2025","Validate entity","Users","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","279","Attempt create user with empty middle_name field","LMS service","Sun Aug 10 23:22:48 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","10","Create exercise with incorrect score","LMS service","Sun Aug 10 23:22:35 GMT 2025","skipped","Sun Aug 10 23:22:35 GMT 2025","Validate entity","Exercises","",""
"
        Тест удаления пользователя с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","265","Delete user with invalid id","LMS service","Sun Aug 10 23:22:51 GMT 2025","passed","Sun Aug 10 23:22:51 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с некоррктным course_id.","263","Create exercise with invalid course_id","LMS service","Sun Aug 10 23:22:34 GMT 2025","passed","Sun Aug 10 23:22:34 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","17","Attempt update user with empty middle_name field","LMS service","Sun Aug 10 23:22:52 GMT 2025","passed","Sun Aug 10 23:22:52 GMT 2025","Validate entity","Users","",""
"
        Тест обновления курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_course (CourseFixture): Фикстура с данными курса.
        ","14","Update course with too long title","LMS service","Sun Aug 10 23:22:26 GMT 2025","passed","Sun Aug 10 23:22:26 GMT 2025","Validate entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","16","Attempt create exercise with empty course_id field","LMS service","Sun Aug 10 23:22:37 GMT 2025","passed","Sun Aug 10 23:22:37 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","16","Attempt create exercise with empty title field","LMS service","Sun Aug 10 23:22:35 GMT 2025","passed","Sun Aug 10 23:22:35 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","28","Get course","LMS service","Sun Aug 10 23:22:25 GMT 2025","passed","Sun Aug 10 23:22:25 GMT 2025","Get entity","Courses","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","264","Attempt update user with empty email field","LMS service","Sun Aug 10 23:22:49 GMT 2025","passed","Sun Aug 10 23:22:49 GMT 2025","Validate entity","Users","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","267","Attempt to create course with empty title field","LMS service","Sun Aug 10 23:22:28 GMT 2025","passed","Sun Aug 10 23:22:28 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","23","Attempt to create course with empty created_by_user_id field","LMS service","Sun Aug 10 23:22:22 GMT 2025","passed","Sun Aug 10 23:22:22 GMT 2025","Validate entity","Courses","",""
"Тест обновления информации об упражнении.","22","Update exercise","LMS service","Sun Aug 10 23:22:30 GMT 2025","passed","Sun Aug 10 23:22:30 GMT 2025","Update entity","Exercises","",""
"
        Тест проверяет, что при загрузке файла на сервер,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","275","Upload file","LMS service","Sun Aug 10 23:22:39 GMT 2025","passed","Sun Aug 10 23:22:39 GMT 2025","Create entity","Files","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","272","Attempt update user with to long value in email field","LMS service","Sun Aug 10 23:22:53 GMT 2025","passed","Sun Aug 10 23:22:53 GMT 2025","Validate entity","Users","",""
"
        Тест получения информации о несуществующем пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.NOT_FOUND.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","256","Get a non-existent user","LMS service","Sun Aug 10 23:22:47 GMT 2025","passed","Sun Aug 10 23:22:48 GMT 2025","Validate entity","Users","",""
"
        Тест проверяет, что при запросе файла по его идентификатору,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","13","Get file","LMS service","Sun Aug 10 23:22:40 GMT 2025","passed","Sun Aug 10 23:22:40 GMT 2025","Get entity","Files","",""
