"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","13","Attempt create user with empty first_name field","LMS service","Tue Aug 12 07:40:11 GMT 2025","passed","Tue Aug 12 07:40:11 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","262","Attempt update user with to long value in last_name field","LMS service","Tue Aug 12 07:40:15 GMT 2025","passed","Tue Aug 12 07:40:16 GMT 2025","Validate entity","Users","",""
"Тест обновления упражнения с пустым обязательным полем.","16","Attempt update exercise with empty estimated_time field","LMS service","Tue Aug 12 07:39:57 GMT 2025","passed","Tue Aug 12 07:39:57 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","258","Attempt to create course with empty preview_file_id field","LMS service","Tue Aug 12 07:39:39 GMT 2025","passed","Tue Aug 12 07:39:39 GMT 2025","Validate entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","14","Attempt create exercise with empty course_id field","LMS service","Tue Aug 12 07:39:50 GMT 2025","passed","Tue Aug 12 07:39:50 GMT 2025","Validate entity","Exercises","",""
"","14","Login with incorrect email","LMS service","Tue Aug 12 07:39:38 GMT 2025","passed","Tue Aug 12 07:39:38 GMT 2025","Validate entity","Authentication","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","266","Attempt update user with empty email field","LMS service","Tue Aug 12 07:40:12 GMT 2025","passed","Tue Aug 12 07:40:12 GMT 2025","Validate entity","Users","",""
"
        Тест обновления информации о пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","27","Update user","LMS service","Tue Aug 12 07:40:08 GMT 2025","passed","Tue Aug 12 07:40:08 GMT 2025","Update entity","Users","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","272","Attempt to create course with empty title field","LMS service","Tue Aug 12 07:39:36 GMT 2025","passed","Tue Aug 12 07:39:37 GMT 2025","Validate entity","Courses","",""
"
        Тест проверяет, что при загрузке файла на сервер,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","300","Upload file","LMS service","Tue Aug 12 07:40:04 GMT 2025","passed","Tue Aug 12 07:40:05 GMT 2025","Create entity","Files","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","262","Upload file with missing request field: filename","LMS service","Tue Aug 12 07:40:01 GMT 2025","passed","Tue Aug 12 07:40:01 GMT 2025","Validate entity","Files","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","10","Update exercise with incorrect score","LMS service","Tue Aug 12 07:40:00 GMT 2025","skipped","Tue Aug 12 07:40:00 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения информации о пользователе с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","264","Get user with invalid id","LMS service","Tue Aug 12 07:40:07 GMT 2025","passed","Tue Aug 12 07:40:07 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","20","Attempt update user with empty first_name field","LMS service","Tue Aug 12 07:40:12 GMT 2025","passed","Tue Aug 12 07:40:12 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","261","Attempt update user with to long value in email field","LMS service","Tue Aug 12 07:40:14 GMT 2025","passed","Tue Aug 12 07:40:15 GMT 2025","Validate entity","Users","",""
"Тест обновления упражнения с слишком длинным строковым полем.","16","Attempt update exercise with to long value in title field","LMS service","Tue Aug 12 07:39:59 GMT 2025","passed","Tue Aug 12 07:39:59 GMT 2025","Validate entity","Exercises","",""
"Тест создания упражнения с слишком длинным строковым полем.","282","Attempt create exercise with to long value in title field","LMS service","Tue Aug 12 07:39:53 GMT 2025","passed","Tue Aug 12 07:39:53 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","13","Attempt create user with to long value in last_name field","LMS service","Tue Aug 12 07:40:13 GMT 2025","passed","Tue Aug 12 07:40:13 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","21","Create exercise with incorrect score","LMS service","Tue Aug 12 07:39:56 GMT 2025","passed","Tue Aug 12 07:39:56 GMT 2025","Validate entity","Exercises","",""
"","17","Get course with non-existent id","LMS service","Tue Aug 12 07:39:45 GMT 2025","passed","Tue Aug 12 07:39:45 GMT 2025","Validate entity","Courses","",""
"","804","Refresh token with correct token","LMS service","Tue Aug 12 07:39:37 GMT 2025","passed","Tue Aug 12 07:39:38 GMT 2025","Login","Authentication","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","14","Create exercise with incorrect score","LMS service","Tue Aug 12 07:39:57 GMT 2025","skipped","Tue Aug 12 07:39:57 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","256","Attempt to create course with invalid created_by_user_id field","LMS service","Tue Aug 12 07:39:42 GMT 2025","passed","Tue Aug 12 07:39:42 GMT 2025","Validate entity","Courses","",""
"
        Тест удаления упражнения с несуществующим id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","10","Delete exercise with non-existent exercise id","LMS service","Tue Aug 12 07:40:03 GMT 2025","skipped","Tue Aug 12 07:40:03 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","272","Attempt create user with empty email field","LMS service","Tue Aug 12 07:40:11 GMT 2025","passed","Tue Aug 12 07:40:11 GMT 2025","Validate entity","Users","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","11","Attempt create user with to long value in first_name field","LMS service","Tue Aug 12 07:40:13 GMT 2025","passed","Tue Aug 12 07:40:13 GMT 2025","Validate entity","Users","",""
"Тест получения информации об упражнении.","288","Get exercise","LMS service","Tue Aug 12 07:39:51 GMT 2025","passed","Tue Aug 12 07:39:51 GMT 2025","Get entity","Exercises","",""
"
        Тест удаления пользователя с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","264","Delete file with invalid id","LMS service","Tue Aug 12 07:40:05 GMT 2025","passed","Tue Aug 12 07:40:05 GMT 2025","Validate entity","Files","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","258","Attempt to create course with invalid preview_file_id field","LMS service","Tue Aug 12 07:39:41 GMT 2025","passed","Tue Aug 12 07:39:41 GMT 2025","Validate entity","Courses","",""
"
        Тест получения курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","27","Get course","LMS service","Tue Aug 12 07:39:42 GMT 2025","passed","Tue Aug 12 07:39:42 GMT 2025","Get entity","Courses","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","263","Upload file with missing request field: directory","LMS service","Tue Aug 12 07:40:02 GMT 2025","passed","Tue Aug 12 07:40:02 GMT 2025","Validate entity","Files","",""
"Тест обновления упражнения с слишком длинным строковым полем.","20","Attempt update exercise with to long value in estimated_time field","LMS service","Tue Aug 12 07:40:00 GMT 2025","passed","Tue Aug 12 07:40:00 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения информации о пользователе по url users/me.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","259","Get user me","LMS service","Tue Aug 12 07:40:08 GMT 2025","passed","Tue Aug 12 07:40:08 GMT 2025","Get entity","Users","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","542","Create user","LMS service","Tue Aug 12 07:40:05 GMT 2025","passed","Tue Aug 12 07:40:06 GMT 2025","Create entity","Users","",""
"Тест создания упражнения.","295","Create exercise","LMS service","Tue Aug 12 07:39:50 GMT 2025","passed","Tue Aug 12 07:39:50 GMT 2025","Create entity","Exercises","",""
"Тест создания упражнения с некоррктным course_id.","19","Create exercise with invalid course_id","LMS service","Tue Aug 12 07:39:47 GMT 2025","passed","Tue Aug 12 07:39:47 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","19","Attempt update user with empty middle_name field","LMS service","Tue Aug 12 07:40:13 GMT 2025","passed","Tue Aug 12 07:40:13 GMT 2025","Validate entity","Users","",""
"","264","Get course with incorrect user_id","LMS service","Tue Aug 12 07:39:48 GMT 2025","passed","Tue Aug 12 07:39:49 GMT 2025","Validate entity","Courses","",""
"Тест для проверки получения списка упражнений.","25","Get exercises","LMS service","Tue Aug 12 07:39:55 GMT 2025","passed","Tue Aug 12 07:39:55 GMT 2025","Get entities","Exercises","",""
"
        Тест проверяет, что при запросе несуществующего файла,
        в ответе сервера возвращается ошибка.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","263","Get file with incorrect file id","LMS service","Tue Aug 12 07:40:04 GMT 2025","passed","Tue Aug 12 07:40:04 GMT 2025","Validate entity","Files","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","13","Attempt create user with to long value in middle_name field","LMS service","Tue Aug 12 07:40:13 GMT 2025","passed","Tue Aug 12 07:40:13 GMT 2025","Validate entity","Users","",""
"Тест создания упражнения с слишком длинным строковым полем.","16","Attempt create exercise with to long value in estimated_time field","LMS service","Tue Aug 12 07:39:54 GMT 2025","passed","Tue Aug 12 07:39:54 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_user (UserFixture): Фикстура с данными пользователя.
            function_file (FileFixture): Фикстура с данными файла.
        ","32","Create course","LMS service","Tue Aug 12 07:39:40 GMT 2025","passed","Tue Aug 12 07:39:40 GMT 2025","Create entity","Courses","",""
"","270","Get courses with non-existent user_id","LMS service","Tue Aug 12 07:39:46 GMT 2025","passed","Tue Aug 12 07:39:47 GMT 2025","Validate entity","Courses","",""
"
        Тест удаления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","40","Delete course","LMS service","Tue Aug 12 07:39:44 GMT 2025","passed","Tue Aug 12 07:39:44 GMT 2025","Delete entity","Courses","",""
"Тест обновления упражнения с пустым обязательным полем.","16","Attempt update exercise with empty title field","LMS service","Tue Aug 12 07:39:55 GMT 2025","passed","Tue Aug 12 07:39:55 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","261","Attempt to create course with empty created_by_user_id field","LMS service","Tue Aug 12 07:39:39 GMT 2025","passed","Tue Aug 12 07:39:40 GMT 2025","Validate entity","Courses","",""
"
        Тест удаления упражнения с некорректным id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","17","Delete exercise with incorrect exercise id","LMS service","Tue Aug 12 07:40:02 GMT 2025","passed","Tue Aug 12 07:40:02 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","19","Attempt update user with to long value in first_name field","LMS service","Tue Aug 12 07:40:15 GMT 2025","passed","Tue Aug 12 07:40:15 GMT 2025","Validate entity","Users","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","289","Attempt create exercise with empty estimated_time field","LMS service","Tue Aug 12 07:39:51 GMT 2025","passed","Tue Aug 12 07:39:52 GMT 2025","Validate entity","Exercises","",""
"","267","Get courses with incorrect user_id","LMS service","Tue Aug 12 07:39:47 GMT 2025","passed","Tue Aug 12 07:39:48 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","257","Attempt update user with empty last_name field","LMS service","Tue Aug 12 07:40:13 GMT 2025","passed","Tue Aug 12 07:40:13 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","18","Attempt update user with to long value in middle_name field","LMS service","Tue Aug 12 07:40:16 GMT 2025","passed","Tue Aug 12 07:40:16 GMT 2025","Validate entity","Users","",""
"
        Тест получения курсов.

        Args:
            function_courses_list (CoursesListFixture): Фикстура с данными списка курсов.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","34","Get courses","LMS service","Tue Aug 12 07:39:39 GMT 2025","passed","Tue Aug 12 07:39:39 GMT 2025","Get entities","Courses","",""
"Тест обновления информации об упражнении.","290","Update exercise","LMS service","Tue Aug 12 07:39:52 GMT 2025","passed","Tue Aug 12 07:39:53 GMT 2025","Update entity","Exercises","",""
"
        Тест создания курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","53","Create course with too long title","LMS service","Tue Aug 12 07:39:43 GMT 2025","passed","Tue Aug 12 07:39:43 GMT 2025","Validate entity","Courses","",""
"
        Тест получения информации о несуществующем пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.NOT_FOUND.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","257","Get a non-existent user","LMS service","Tue Aug 12 07:40:10 GMT 2025","passed","Tue Aug 12 07:40:11 GMT 2025","Validate entity","Users","",""
"
        Тест проверяет, что при удалении файла,
        он удаляется из хранилища и не может быть получен по его идентификатору.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","22","Delete file","LMS service","Tue Aug 12 07:40:03 GMT 2025","passed","Tue Aug 12 07:40:03 GMT 2025","Delete entity","Files","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","541","Create user","LMS service","Tue Aug 12 07:40:06 GMT 2025","passed","Tue Aug 12 07:40:07 GMT 2025","Create entity","Users","",""
