"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест создания упражнения с пустым обязательным полем.
        ","22","Attempt create exercise with empty description field","LMS service","Fri Aug 08 22:29:11 GMT 2025","passed","Fri Aug 08 22:29:11 GMT 2025","Validate entity","Exercises","",""
"
        Тест проверяет, что при запросе несуществующего файла,
        в ответе сервера возвращается ошибка.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","17","Get file with incorrect file id","LMS service","Fri Aug 08 22:29:23 GMT 2025","passed","Fri Aug 08 22:29:23 GMT 2025","Validate entity","Files","",""
"
        Тест обновления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","29","Update course","LMS service","Fri Aug 08 22:29:04 GMT 2025","passed","Fri Aug 08 22:29:04 GMT 2025","Update entity","Courses","",""
"
        Тест удаления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","298","Delete course","LMS service","Fri Aug 08 22:29:00 GMT 2025","passed","Fri Aug 08 22:29:00 GMT 2025","Delete entity","Courses","",""
"
        Тест проверяет, что при запросе файла по его идентификатору,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","13","Get file","LMS service","Fri Aug 08 22:29:20 GMT 2025","passed","Fri Aug 08 22:29:20 GMT 2025","Get entity","Files","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","10","Attempt to create course with invalid created_by_user_id field","LMS service","Fri Aug 08 22:29:06 GMT 2025","passed","Fri Aug 08 22:29:06 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с слишком длинным строковым полем.","14","Attempt update exercise with to long value in title field","LMS service","Fri Aug 08 22:29:16 GMT 2025","passed","Fri Aug 08 22:29:16 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","17","Create course with too long title","LMS service","Fri Aug 08 22:29:07 GMT 2025","passed","Fri Aug 08 22:29:07 GMT 2025","Validate entity","Courses","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","18","Upload file with missing request field: directory","LMS service","Fri Aug 08 22:29:22 GMT 2025","passed","Fri Aug 08 22:29:22 GMT 2025","Validate entity","Files","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","285","Create user","LMS service","Fri Aug 08 22:29:23 GMT 2025","passed","Fri Aug 08 22:29:23 GMT 2025","Create entity","Users","",""
"
        Тест проверяет, что при загрузке файла на сервер,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","26","Upload file","LMS service","Fri Aug 08 22:29:20 GMT 2025","passed","Fri Aug 08 22:29:20 GMT 2025","Create entity","Files","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","14","Create exercise with incorrect score","LMS service","Fri Aug 08 22:29:18 GMT 2025","passed","Fri Aug 08 22:29:18 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","264","Attempt to create course with empty created_by_user_id field","LMS service","Fri Aug 08 22:29:04 GMT 2025","passed","Fri Aug 08 22:29:05 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","258","Attempt to create course with invalid preview_file_id field","LMS service","Fri Aug 08 22:29:05 GMT 2025","passed","Fri Aug 08 22:29:05 GMT 2025","Validate entity","Courses","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","265","Upload file with missing request field: filename","LMS service","Fri Aug 08 22:29:21 GMT 2025","passed","Fri Aug 08 22:29:22 GMT 2025","Validate entity","Files","",""
"Тест обновления информации об упражнении.","30","Update exercise","LMS service","Fri Aug 08 22:29:12 GMT 2025","passed","Fri Aug 08 22:29:12 GMT 2025","Update entity","Exercises","",""
"Тест создания упражнения.","47","Create exercise","LMS service","Fri Aug 08 22:29:10 GMT 2025","passed","Fri Aug 08 22:29:10 GMT 2025","Create entity","Exercises","",""
"Тест обновления упражнения с пустым обязательным полем.","14","Attempt update exercise with empty description field","LMS service","Fri Aug 08 22:29:13 GMT 2025","passed","Fri Aug 08 22:29:13 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","260","Attempt to create course with empty title field","LMS service","Fri Aug 08 22:29:01 GMT 2025","passed","Fri Aug 08 22:29:01 GMT 2025","Validate entity","Courses","",""
"
        Тест проверки аутентификации пользователя.

        Args:
            function_user (UserFixture): Пользователь для аутентификации.
            authentication_client (AuthenticationClient): Клиент для работы с аутентификацией.

        Raises:
            AssertionError: Если статус ответа не 200 OK или данные ответа не соответствуют ожиданиям.
            ValidationError: Если данные ответа не соответствуют схеме LoginResponseSchema.
        ","553","Login with correct email and password","LMS service","Fri Aug 08 22:28:59 GMT 2025","passed","Fri Aug 08 22:29:00 GMT 2025","Login","Authentication","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","8","Update exercise with incorrect score","LMS service","Fri Aug 08 22:29:19 GMT 2025","skipped","Fri Aug 08 22:29:19 GMT 2025","Validate entity","Exercises","",""
"Тест создания упражнения с слишком длинным строковым полем.","14","Attempt create exercise with to long value in estimated_time field","LMS service","Fri Aug 08 22:29:16 GMT 2025","passed","Fri Aug 08 22:29:16 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","26","Get course","LMS service","Fri Aug 08 22:29:03 GMT 2025","passed","Fri Aug 08 22:29:03 GMT 2025","Get entity","Courses","",""
"Тест удаления упражнения.","290","Delete exercise","LMS service","Fri Aug 08 22:29:06 GMT 2025","passed","Fri Aug 08 22:29:06 GMT 2025","Delete entity","Exercises","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","17","Update exercise with incorrect score","LMS service","Fri Aug 08 22:29:19 GMT 2025","passed","Fri Aug 08 22:29:19 GMT 2025","Validate entity","Exercises","",""
"Тест получения информации об упражнении.","26","Get exercise","LMS service","Fri Aug 08 22:29:11 GMT 2025","passed","Fri Aug 08 22:29:11 GMT 2025","Get entity","Exercises","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","15","Attempt create exercise with empty course_id field","LMS service","Fri Aug 08 22:29:12 GMT 2025","passed","Fri Aug 08 22:29:12 GMT 2025","Validate entity","Exercises","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","550","Create user","LMS service","Fri Aug 08 22:29:23 GMT 2025","passed","Fri Aug 08 22:29:23 GMT 2025","Create entity","Users","",""
"
        Тест получения курсов.

        Args:
            function_courses_list (CoursesListFixture): Фикстура с данными списка курсов.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","30","Get courses","LMS service","Fri Aug 08 22:29:01 GMT 2025","passed","Fri Aug 08 22:29:01 GMT 2025","Get entities","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","267","Attempt to create course with empty preview_file_id field","LMS service","Fri Aug 08 22:29:03 GMT 2025","passed","Fri Aug 08 22:29:04 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с слишком длинным строковым полем.","14","Attempt update exercise with to long value in estimated_time field","LMS service","Fri Aug 08 22:29:17 GMT 2025","passed","Fri Aug 08 22:29:17 GMT 2025","Validate entity","Exercises","",""
"Тест создания упражнения с некорректными значениями min_score и max_score.","10","Create exercise with incorrect score","LMS service","Fri Aug 08 22:29:18 GMT 2025","skipped","Fri Aug 08 22:29:18 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_user (UserFixture): Фикстура с данными пользователя.
            function_file (FileFixture): Фикстура с данными файла.
        ","27","Create course","LMS service","Fri Aug 08 22:29:02 GMT 2025","passed","Fri Aug 08 22:29:02 GMT 2025","Create entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","18","Attempt create exercise with empty estimated_time field","LMS service","Fri Aug 08 22:29:13 GMT 2025","passed","Fri Aug 08 22:29:13 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения информации о пользователе по url users/me.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","17","Get user me","LMS service","Fri Aug 08 22:29:24 GMT 2025","passed","Fri Aug 08 22:29:24 GMT 2025","Get entity","Users","",""
