"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест получения курсов.

        Args:
            function_courses_list (CoursesListFixture): Фикстура с данными списка курсов.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","307","Get courses","LMS service","Sat Aug 09 13:11:09 GMT 2025","passed","Sat Aug 09 13:11:10 GMT 2025","Get entities","Courses","",""
"Тест обновления упражнения с слишком длинным строковым полем.","14","Attempt update exercise with to long value in estimated_time field","LMS service","Sat Aug 09 13:11:26 GMT 2025","passed","Sat Aug 09 13:11:26 GMT 2025","Validate entity","Exercises","",""
"Тест создания упражнения.","19","Create exercise","LMS service","Sat Aug 09 13:11:19 GMT 2025","passed","Sat Aug 09 13:11:19 GMT 2025","Create entity","Exercises","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","255","Attempt to create course with invalid created_by_user_id field","LMS service","Sat Aug 09 13:11:15 GMT 2025","passed","Sat Aug 09 13:11:16 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с пустым обязательным полем.","16","Attempt update exercise with empty title field","LMS service","Sat Aug 09 13:11:25 GMT 2025","passed","Sat Aug 09 13:11:25 GMT 2025","Validate entity","Exercises","",""
"Тест обновления упражнения с пустым обязательным полем.","15","Attempt update exercise with empty estimated_time field","LMS service","Sat Aug 09 13:11:24 GMT 2025","passed","Sat Aug 09 13:11:24 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","15","Attempt create exercise with empty description field","LMS service","Sat Aug 09 13:11:19 GMT 2025","passed","Sat Aug 09 13:11:19 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","15","Attempt to create course with invalid preview_file_id field","LMS service","Sat Aug 09 13:11:14 GMT 2025","passed","Sat Aug 09 13:11:14 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","16","Create course with too long title","LMS service","Sat Aug 09 13:11:16 GMT 2025","passed","Sat Aug 09 13:11:16 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","18","Attempt to create course with empty preview_file_id field","LMS service","Sat Aug 09 13:11:12 GMT 2025","passed","Sat Aug 09 13:11:12 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","14","Update exercise with incorrect score","LMS service","Sat Aug 09 13:11:28 GMT 2025","passed","Sat Aug 09 13:11:28 GMT 2025","Validate entity","Exercises","",""
"Тест создания упражнения с слишком длинным строковым полем.","15","Attempt create exercise with to long value in estimated_time field","LMS service","Sat Aug 09 13:11:24 GMT 2025","passed","Sat Aug 09 13:11:24 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","16","Attempt to create course with empty title field","LMS service","Sat Aug 09 13:11:10 GMT 2025","passed","Sat Aug 09 13:11:10 GMT 2025","Validate entity","Courses","",""
"Тест обновления упражнения с некорректными значениями min_score и max_score.","8","Update exercise with incorrect score","LMS service","Sat Aug 09 13:11:28 GMT 2025","skipped","Sat Aug 09 13:11:28 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_course (CourseFixture): Фикстура с данными курса.
        ","17","Update course with too long title","LMS service","Sat Aug 09 13:11:18 GMT 2025","passed","Sat Aug 09 13:11:18 GMT 2025","Validate entity","Courses","",""
"
        Тест получения информации о пользователе по url users/me.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","11","Get user me","LMS service","Sat Aug 09 13:11:33 GMT 2025","passed","Sat Aug 09 13:11:33 GMT 2025","Get entity","Users","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","556","Create user","LMS service","Sat Aug 09 13:11:32 GMT 2025","passed","Sat Aug 09 13:11:32 GMT 2025","Create entity","Users","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","286","Attempt create exercise with empty estimated_time field","LMS service","Sat Aug 09 13:11:22 GMT 2025","passed","Sat Aug 09 13:11:22 GMT 2025","Validate entity","Exercises","",""
"Тест обновления упражнения с пустым обязательным полем.","14","Attempt update exercise with empty description field","LMS service","Sat Aug 09 13:11:22 GMT 2025","passed","Sat Aug 09 13:11:22 GMT 2025","Validate entity","Exercises","",""
"
        Тест получения курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","27","Get course","LMS service","Sat Aug 09 13:11:12 GMT 2025","passed","Sat Aug 09 13:11:12 GMT 2025","Get entity","Courses","",""
"
        Тест удаления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","319","Delete course","LMS service","Sat Aug 09 13:11:08 GMT 2025","passed","Sat Aug 09 13:11:09 GMT 2025","Delete entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.
        ","15","Attempt create exercise with empty title field","LMS service","Sat Aug 09 13:11:18 GMT 2025","passed","Sat Aug 09 13:11:18 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_user (UserFixture): Фикстура с данными пользователя.
            function_file (FileFixture): Фикстура с данными файла.
        ","31","Create course","LMS service","Sat Aug 09 13:11:11 GMT 2025","passed","Sat Aug 09 13:11:11 GMT 2025","Create entity","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","21","Attempt to create course with empty created_by_user_id field","LMS service","Sat Aug 09 13:11:13 GMT 2025","passed","Sat Aug 09 13:11:13 GMT 2025","Validate entity","Courses","",""
"Тест создания упражнения с некоррктным course_id.","263","Create exercise with invalid course_id","LMS service","Sat Aug 09 13:11:17 GMT 2025","passed","Sat Aug 09 13:11:17 GMT 2025","Validate entity","Exercises","",""
