"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест обновления упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","284","Обновление упражнения с пустым обязательным полем estimated_time","LMS service","Tue Aug 12 11:17:43 GMT 2025","passed","Tue Aug 12 11:17:43 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","255","Попытка создать курс с пустым title полем","LMS service","Tue Aug 12 11:17:28 GMT 2025","passed","Tue Aug 12 11:17:28 GMT 2025","Validate entity","Courses","",""
"
        Тест создания упражнения с некорректными значениями min_score и max_score.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            min_score (int): Минимальное значение для min_score.
            max_score (int): Максимальное значение для max_score.
            function_course (CourseFixture): Фикстура с данными курса.
        ","12","Создание упражнения с некорректными значениями min_score=-10 - max_score=0","LMS service","Tue Aug 12 11:17:42 GMT 2025","skipped","Tue Aug 12 11:17:42 GMT 2025","Validate entity","Exercises","",""
"","262","Получение курса по некорректному идентификатору","LMS service","Tue Aug 12 11:17:32 GMT 2025","passed","Tue Aug 12 11:17:32 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления информации о пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","24","Обновление информации о пользователе","LMS service","Tue Aug 12 11:17:54 GMT 2025","passed","Tue Aug 12 11:17:54 GMT 2025","Update entity","Users","",""
"
        Тест создания упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","14","Попытка создать упражнение с пустым обязательным полем course_id","LMS service","Tue Aug 12 11:17:35 GMT 2025","passed","Tue Aug 12 11:17:35 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","273","Создание курса с названием превышающим максимально допустимую длину","LMS service","Tue Aug 12 11:17:25 GMT 2025","passed","Tue Aug 12 11:17:25 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","300","Обновление курса","LMS service","Tue Aug 12 11:17:26 GMT 2025","passed","Tue Aug 12 11:17:26 GMT 2025","Update entity","Courses","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","17","Обновление пользователя с пустым обязательным полем email","LMS service","Tue Aug 12 11:17:55 GMT 2025","passed","Tue Aug 12 11:17:56 GMT 2025","Validate entity","Users","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","258","Попытка создать курс с некорректным preview_file_id полем","LMS service","Tue Aug 12 11:17:22 GMT 2025","passed","Tue Aug 12 11:17:23 GMT 2025","Validate entity","Courses","",""
"
        Тест для проверки получения списка упражнений.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            function_course (CourseFixture): Фикстура с данными курса.
            function_exercises (ExercisesListFixture): Фикстура с данными упражнений.
        ","23","Получение списка упражнений","LMS service","Tue Aug 12 11:17:38 GMT 2025","passed","Tue Aug 12 11:17:38 GMT 2025","Get entities","Exercises","",""
"
        Тест получения упражнений с не существующим course_id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","18","Получение упражнений по несуществующему course_id","LMS service","Tue Aug 12 11:17:31 GMT 2025","passed","Tue Aug 12 11:17:31 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления курса с слишком длинным названием.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_course (CourseFixture): Фикстура с данными курса.
        ","286","Обновление курса с названием превышающим максимально допустимую длину","LMS service","Tue Aug 12 11:17:26 GMT 2025","passed","Tue Aug 12 11:17:26 GMT 2025","Validate entity","Courses","",""
"
        Тест получения информации о несуществующем пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.NOT_FOUND.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","256","Получение информации о пользователе по несуществующему id","LMS service","Tue Aug 12 11:17:54 GMT 2025","passed","Tue Aug 12 11:17:54 GMT 2025","Validate entity","Users","",""
"
        Тест создания курса.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            function_user (UserFixture): Фикстура с данными пользователя.
            function_file (FileFixture): Фикстура с данными файла.
        ","32","Создание курса","LMS service","Tue Aug 12 11:17:23 GMT 2025","passed","Tue Aug 12 11:17:23 GMT 2025","Create entity","Courses","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","16","Создание пользователя с middle_name превышающим максимальную длину поля","LMS service","Tue Aug 12 11:17:58 GMT 2025","passed","Tue Aug 12 11:17:58 GMT 2025","Validate entity","Users","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","17","Обновление пользователя с пустым обязательным полем middle_name","LMS service","Tue Aug 12 11:17:58 GMT 2025","passed","Tue Aug 12 11:17:58 GMT 2025","Validate entity","Users","",""
"
        Тест удаления упражнения с несуществующим id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","259","Удаление упражнения с несуществующим exercise_id","LMS service","Tue Aug 12 11:17:48 GMT 2025","skipped","Tue Aug 12 11:17:48 GMT 2025","Validate entity","Exercises","",""
"
        Тест удаления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","301","Удаление курса","LMS service","Tue Aug 12 11:17:27 GMT 2025","passed","Tue Aug 12 11:17:27 GMT 2025","Delete entity","Courses","",""
"
        Тест обновления упражнения с слишком длинным строковым полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","18","Обновление упражнения со слишком длинным значением в поле estimated_time","LMS service","Tue Aug 12 11:17:40 GMT 2025","passed","Tue Aug 12 11:17:40 GMT 2025","Validate entity","Exercises","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","261","Загрузка файла с пустым полем directory в запросе","LMS service","Tue Aug 12 11:17:47 GMT 2025","passed","Tue Aug 12 11:17:48 GMT 2025","Validate entity","Files","",""
"
        Тест создания упражнения с некоррктным course_id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","18","Получение упражнения по некорректному идентификатору","LMS service","Tue Aug 12 11:17:32 GMT 2025","passed","Tue Aug 12 11:17:32 GMT 2025","Validate entity","Exercises","",""
"
        Тест удаления пользователя с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","262","Удаление несуществующего файла","LMS service","Tue Aug 12 11:17:51 GMT 2025","passed","Tue Aug 12 11:17:51 GMT 2025","Validate entity","Files","",""
"","258","Получение курсов по некорректному user_id","LMS service","Tue Aug 12 11:17:30 GMT 2025","passed","Tue Aug 12 11:17:31 GMT 2025","Validate entity","Courses","",""
"","13","Удаление несуществующего курса","LMS service","Tue Aug 12 11:17:28 GMT 2025","passed","Tue Aug 12 11:17:28 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","260","Попытка создать курс с пустым created_by_user_id полем","LMS service","Tue Aug 12 11:17:22 GMT 2025","passed","Tue Aug 12 11:17:22 GMT 2025","Validate entity","Courses","",""
"","15","Получение несуществующего курса","LMS service","Tue Aug 12 11:17:27 GMT 2025","passed","Tue Aug 12 11:17:27 GMT 2025","Validate entity","Courses","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","288","Создание пользователя","LMS service","Tue Aug 12 11:17:50 GMT 2025","passed","Tue Aug 12 11:17:50 GMT 2025","Create entity","Users","",""
"
        Тест получения курсов.

        Args:
            function_courses_list (CoursesListFixture): Фикстура с данными списка курсов.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","32","Получение списка курсов","LMS service","Tue Aug 12 11:17:22 GMT 2025","passed","Tue Aug 12 11:17:22 GMT 2025","Get entities","Courses","",""
